site_no,gage_name,Date,year,month,day,cfs
08168710,Comal Springs,2021-05-12,2021,5,12,265
08168710,Comal Springs,2021-05-13,2021,5,13,265
08168710,Comal Springs,2021-05-14,2021,5,14,266
08168710,Comal Springs,2021-05-15,2021,5,15,269
08168710,Comal Springs,2021-05-16,2021,5,16,270
08168710,Comal Springs,2021-05-17,2021,5,17,272
08168710,Comal Springs,2021-05-18,2021,5,18,274
08168710,Comal Springs,2021-05-19,2021,5,19,276
08168710,Comal Springs,2021-05-20,2021,5,20,278
08168710,Comal Springs,2021-05-21,2021,5,21,274
08168710,Comal Springs,2021-05-22,2021,5,22,276
08168710,Comal Springs,2021-05-23,2021,5,23,279
08168710,Comal Springs,2021-05-24,2021,5,24,280
08168710,Comal Springs,2021-05-25,2021,5,25,282
08168710,Comal Springs,2021-05-26,2021,5,26,281
08168710,Comal Springs,2021-05-27,2021,5,27,280
08168710,Comal Springs,2021-05-28,2021,5,28,289
08168710,Comal Springs,2021-05-29,2021,5,29,298
08168710,Comal Springs,2021-05-30,2021,5,30,308
08168710,Comal Springs,2021-05-31,2021,5,31,318
08168710,Comal Springs,2021-06-02,2021,6,2,324
08168710,Comal Springs,2021-06-02,2021,6,2,330
08168710,Comal Springs,2021-06-03,2021,6,3,325
08168710,Comal Springs,2021-06-04,2021,6,4,321
08168710,Comal Springs,2021-06-05,2021,6,5,316
08168710,Comal Springs,2021-06-06,2021,6,6,312
08168710,Comal Springs,2021-06-07,2021,6,7,307
08168710,Comal Springs,2021-06-08,2021,6,8,303
08168710,Comal Springs,2021-06-09,2021,6,9,302
08168710,Comal Springs,2021-06-10,2021,6,10,302
08168710,Comal Springs,2021-06-11,2021,6,11,301
08168710,Comal Springs,2021-06-12,2021,6,12,301
08168710,Comal Springs,2021-06-13,2021,6,13,298
08168710,Comal Springs,2021-06-14,2021,6,14,296
08168710,Comal Springs,2021-06-15,2021,6,15,293
08168710,Comal Springs,2021-06-16,2021,6,16,292
08168710,Comal Springs,2021-06-17,2021,6,17,291
08168710,Comal Springs,2021-06-18,2021,6,18,288
08168710,Comal Springs,2021-06-19,2021,6,19,288
08168710,Comal Springs,2021-06-20,2021,6,20,287
08168710,Comal Springs,2021-06-21,2021,6,21,287
08168710,Comal Springs,2021-06-22,2021,6,22,282
08168710,Comal Springs,2021-06-23,2021,6,23,279
08168710,Comal Springs,2021-06-24,2021,6,24,276
08168710,Comal Springs,2021-06-25,2021,6,25,276
08168710,Comal Springs,2021-06-26,2021,6,26,277
08168710,Comal Springs,2021-06-27,2021,6,27,275
08168710,Comal Springs,2021-06-28,2021,6,28,273
08168710,Comal Springs,2021-06-29,2021,6,29,273
08168710,Comal Springs,2021-06-30,2021,6,30,273
08168710,Comal Springs,2021-07-01,2021,7,1,274
08168710,Comal Springs,2021-07-02,2021,7,2,276
08168710,Comal Springs,2021-07-03,2021,7,3,276
08168710,Comal Springs,2021-07-04,2021,7,4,276
08168710,Comal Springs,2021-07-05,2021,7,5,276
08168710,Comal Springs,2021-07-06,2021,7,6,275
08168710,Comal Springs,2021-07-07,2021,7,7,275
08168710,Comal Springs,2021-07-08,2021,7,8,276
08168710,Comal Springs,2021-07-09,2021,7,9,278
08168710,Comal Springs,2021-07-10,2021,7,10,281
08168710,Comal Springs,2021-07-11,2021,7,11,283
08168710,Comal Springs,2021-07-12,2021,7,12,279
08168710,Comal Springs,2021-07-13,2021,7,13,282
08168710,Comal Springs,2021-07-14,2021,7,14,285
08168710,Comal Springs,2021-07-15,2021,7,15,288
08168710,Comal Springs,2021-07-16,2021,7,16,288
08168710,Comal Springs,2021-07-17,2021,7,17,288
08168710,Comal Springs,2021-07-18,2021,7,18,287
08168710,Comal Springs,2021-07-19,2021,7,19,292
08168710,Comal Springs,2021-07-20,2021,7,20,297
08168710,Comal Springs,2021-07-21,2021,7,21,302
08168710,Comal Springs,2021-07-22,2021,7,22,308
08168710,Comal Springs,2021-07-23,2021,7,23,313
08168710,Comal Springs,2021-07-24,2021,7,24,312
08168710,Comal Springs,2021-07-25,2021,7,25,312
08168710,Comal Springs,2021-07-26,2021,7,26,308
08168710,Comal Springs,2021-07-27,2021,7,27,305
08168710,Comal Springs,2021-07-28,2021,7,28,303
08168710,Comal Springs,2021-07-29,2021,7,29,304
08168710,Comal Springs,2021-07-30,2021,7,30,305
08168710,Comal Springs,2021-07-31,2021,7,31,304
08168710,Comal Springs,2021-08-01,2021,8,1,303
08168710,Comal Springs,2021-08-02,2021,8,2,302
08168710,Comal Springs,2021-08-03,2021,8,3,302
08168710,Comal Springs,2021-08-04,2021,8,4,302
08168710,Comal Springs,2021-08-05,2021,8,5,302
08168710,Comal Springs,2021-08-06,2021,8,6,302
08168710,Comal Springs,2021-08-07,2021,8,7,301
08168710,Comal Springs,2021-08-08,2021,8,8,299
08168710,Comal Springs,2021-08-09,2021,8,9,297
08168710,Comal Springs,2021-08-10,2021,8,10,295
08168710,Comal Springs,2021-08-11,2021,8,11,294
08168710,Comal Springs,2021-08-12,2021,8,12,294
08168710,Comal Springs,2021-08-13,2021,8,13,291
08168710,Comal Springs,2021-08-14,2021,8,14,291
08168710,Comal Springs,2021-08-15,2021,8,15,291
08168710,Comal Springs,2021-08-16,2021,8,16,291
08168710,Comal Springs,2021-08-17,2021,8,17,291
08168710,Comal Springs,2021-08-18,2021,8,18,289
08168710,Comal Springs,2021-08-19,2021,8,19,287
08168710,Comal Springs,2021-08-20,2021,8,20,285
08168710,Comal Springs,2021-08-21,2021,8,21,286
08168710,Comal Springs,2021-08-22,2021,8,22,283
08168710,Comal Springs,2021-08-23,2021,8,23,280
08168710,Comal Springs,2021-08-24,2021,8,24,277
08168710,Comal Springs,2021-08-25,2021,8,25,271
08168710,Comal Springs,2021-08-26,2021,8,26,270
08168710,Comal Springs,2021-08-27,2021,8,27,267
08168710,Comal Springs,2021-08-28,2021,8,28,269
08168710,Comal Springs,2021-08-29,2021,8,29,271
08168710,Comal Springs,2021-08-30,2021,8,30,270
08168710,Comal Springs,2021-08-31,2021,8,31,269
08168710,Comal Springs,2021-09-01,2021,9,1,268
08168710,Comal Springs,2021-09-02,2021,9,2,265
08168710,Comal Springs,2021-09-03,2021,9,3,263
08168710,Comal Springs,2021-09-04,2021,9,4,264
08168710,Comal Springs,2021-09-05,2021,9,5,263
08168710,Comal Springs,2021-09-06,2021,9,6,262
08168710,Comal Springs,2021-09-07,2021,9,7,261
08168710,Comal Springs,2021-09-08,2021,9,8,260
08168710,Comal Springs,2021-09-09,2021,9,9,260
08168710,Comal Springs,2021-09-10,2021,9,10,260
08168710,Comal Springs,2021-09-11,2021,9,11,261
08168710,Comal Springs,2021-09-12,2021,9,12,261
08168710,Comal Springs,2021-09-13,2021,9,13,262
08168710,Comal Springs,2021-09-14,2021,9,14,266
08168710,Comal Springs,2021-09-15,2021,9,15,266
08168710,Comal Springs,2021-09-16,2021,9,16,265
08168710,Comal Springs,2021-09-17,2021,9,17,266
08168710,Comal Springs,2021-09-18,2021,9,18,268
08168710,Comal Springs,2021-09-19,2021,9,19,267
08168710,Comal Springs,2021-09-20,2021,9,20,265
08168710,Comal Springs,2021-09-21,2021,9,21,264
08168710,Comal Springs,2021-09-22,2021,9,22,263
08168710,Comal Springs,2021-09-23,2021,9,23,263
08168710,Comal Springs,2021-09-24,2021,9,24,267
08168710,Comal Springs,2021-09-25,2021,9,25,266
08168710,Comal Springs,2021-09-26,2021,9,26,264
08168710,Comal Springs,2021-09-27,2021,9,27,263
08168710,Comal Springs,2021-09-28,2021,9,28,261
08168710,Comal Springs,2021-09-29,2021,9,29,259
08168710,Comal Springs,2021-09-30,2021,9,30,257
08168710,Comal Springs,2021-10-01,2021,10,1,255
08168710,Comal Springs,2021-10-02,2021,10,2,253
08168710,Comal Springs,2021-10-03,2021,10,3,251
08168710,Comal Springs,2021-10-04,2021,10,4,249
08168710,Comal Springs,2021-10-05,2021,10,5,248
08168710,Comal Springs,2021-10-06,2021,10,6,247
08168710,Comal Springs,2021-10-07,2021,10,7,244
08168710,Comal Springs,2021-10-08,2021,10,8,241
08168710,Comal Springs,2021-10-09,2021,10,9,243
08168710,Comal Springs,2021-10-10,2021,10,10,244
08168710,Comal Springs,2021-10-11,2021,10,11,244
08168710,Comal Springs,2021-10-12,2021,10,12,245
08168710,Comal Springs,2021-10-13,2021,10,13,259
08168710,Comal Springs,2021-10-14,2021,10,14,265
08168710,Comal Springs,2021-10-15,2021,10,15,265
08168710,Comal Springs,2021-10-16,2021,10,16,272
08168710,Comal Springs,2021-10-17,2021,10,17,280
08168710,Comal Springs,2021-10-18,2021,10,18,287
08168710,Comal Springs,2021-10-19,2021,10,19,285
08168710,Comal Springs,2021-10-20,2021,10,20,286
08168710,Comal Springs,2021-10-21,2021,10,21,286
08168710,Comal Springs,2021-10-22,2021,10,22,286
08168710,Comal Springs,2021-10-23,2021,10,23,289
08168710,Comal Springs,2021-10-24,2021,10,24,291
08168710,Comal Springs,2021-10-25,2021,10,25,287
08168710,Comal Springs,2021-10-26,2021,10,26,286
08168710,Comal Springs,2021-10-27,2021,10,27,286
08168710,Comal Springs,2021-10-28,2021,10,28,287
08168710,Comal Springs,2021-10-29,2021,10,29,288
08168710,Comal Springs,2021-10-30,2021,10,30,288
08168710,Comal Springs,2021-10-31,2021,10,31,288
08168710,Comal Springs,2021-11-01,2021,11,1,288
08168710,Comal Springs,2021-11-02,2021,11,2,286
08168710,Comal Springs,2021-11-03,2021,11,3,289
08168710,Comal Springs,2021-11-04,2021,11,4,291
08168710,Comal Springs,2021-11-05,2021,11,5,294
08168710,Comal Springs,2021-11-06,2021,11,6,289
08168710,Comal Springs,2021-11-07,2021,11,7,289
08168710,Comal Springs,2021-11-08,2021,11,8,289
08168710,Comal Springs,2021-11-09,2021,11,9,289
08168710,Comal Springs,2021-11-10,2021,11,10,289
08168710,Comal Springs,2021-11-11,2021,11,11,289
08168710,Comal Springs,2021-11-12,2021,11,12,289
08168710,Comal Springs,2021-11-13,2021,11,13,289
08168710,Comal Springs,2021-11-14,2021,11,14,289
08168710,Comal Springs,2021-11-15,2021,11,15,289
08168710,Comal Springs,2021-11-16,2021,11,16,289
08168710,Comal Springs,2021-11-17,2021,11,17,288
08168710,Comal Springs,2021-11-18,2021,11,18,286
08168710,Comal Springs,2021-11-19,2021,11,19,285
08168710,Comal Springs,2021-11-20,2021,11,20,287
08168710,Comal Springs,2021-11-21,2021,11,21,286
08168710,Comal Springs,2021-11-22,2021,11,22,285
08168710,Comal Springs,2021-11-23,2021,11,23,285
08168710,Comal Springs,2021-11-24,2021,11,24,285
08168710,Comal Springs,2021-11-25,2021,11,25,285
08168710,Comal Springs,2021-11-26,2021,11,26,284
08168710,Comal Springs,2021-11-27,2021,11,27,284
08168710,Comal Springs,2021-11-28,2021,11,28,283
08168710,Comal Springs,2021-11-29,2021,11,29,283
08168710,Comal Springs,2021-11-30,2021,11,30,285
08168710,Comal Springs,2021-12-01,2021,12,1,284
08168710,Comal Springs,2021-12-02,2021,12,2,284
08168710,Comal Springs,2021-12-03,2021,12,3,283
08168710,Comal Springs,2021-12-04,2021,12,4,283
08168710,Comal Springs,2021-12-05,2021,12,5,282
08168710,Comal Springs,2021-12-06,2021,12,6,280
08168710,Comal Springs,2021-12-07,2021,12,7,279
08168710,Comal Springs,2021-12-08,2021,12,8,278
08168710,Comal Springs,2021-12-09,2021,12,9,277
08168710,Comal Springs,2021-12-10,2021,12,10,276
08168710,Comal Springs,2021-12-11,2021,12,11,275
08168710,Comal Springs,2021-12-12,2021,12,12,275
08168710,Comal Springs,2021-12-13,2021,12,13,275
08168710,Comal Springs,2021-12-14,2021,12,14,275
08168710,Comal Springs,2021-12-15,2021,12,15,276
08168710,Comal Springs,2021-12-16,2021,12,16,277
08168710,Comal Springs,2021-12-17,2021,12,17,278
08168710,Comal Springs,2021-12-18,2021,12,18,278
08168710,Comal Springs,2021-12-19,2021,12,19,279
08168710,Comal Springs,2021-12-20,2021,12,20,279
08168710,Comal Springs,2021-12-21,2021,12,21,279
08168710,Comal Springs,2021-12-22,2021,12,22,280
08168710,Comal Springs,2021-12-23,2021,12,23,280
08168710,Comal Springs,2021-12-24,2021,12,24,282
08168710,Comal Springs,2021-12-25,2021,12,25,282
08168710,Comal Springs,2021-12-26,2021,12,26,283
08168710,Comal Springs,2021-12-27,2021,12,27,282
08168710,Comal Springs,2021-12-28,2021,12,28,282
08168710,Comal Springs,2021-12-29,2021,12,29,281
08168710,Comal Springs,2021-12-30,2021,12,30,282
08168710,Comal Springs,2021-12-31,2021,12,31,281
08168710,Comal Springs,2022-01-01,2022,1,1,279
08168710,Comal Springs,2022-01-02,2022,1,2,278
08168710,Comal Springs,2022-01-03,2022,1,3,276
08168710,Comal Springs,2022-01-04,2022,1,4,274
08168710,Comal Springs,2022-01-05,2022,1,5,274
08168710,Comal Springs,2022-01-06,2022,1,6,274
08168710,Comal Springs,2022-01-07,2022,1,7,273
08168710,Comal Springs,2022-01-08,2022,1,8,273
08168710,Comal Springs,2022-01-09,2022,1,9,274
08168710,Comal Springs,2022-01-10,2022,1,10,274
08168710,Comal Springs,2022-01-11,2022,1,11,275
08168710,Comal Springs,2022-01-12,2022,1,12,274
08168710,Comal Springs,2022-01-13,2022,1,13,274
08168710,Comal Springs,2022-01-14,2022,1,14,274
08168710,Comal Springs,2022-01-15,2022,1,15,273
08168710,Comal Springs,2022-01-16,2022,1,16,272
08168710,Comal Springs,2022-01-17,2022,1,17,272
08168710,Comal Springs,2022-01-18,2022,1,18,272
08168710,Comal Springs,2022-01-19,2022,1,19,272
08168710,Comal Springs,2022-01-20,2022,1,20,272
08168710,Comal Springs,2022-01-21,2022,1,21,272
08168710,Comal Springs,2022-01-22,2022,1,22,272
08168710,Comal Springs,2022-01-23,2022,1,23,272
08168710,Comal Springs,2022-01-24,2022,1,24,272
08168710,Comal Springs,2022-01-25,2022,1,25,272
08168710,Comal Springs,2022-01-26,2022,1,26,272
08168710,Comal Springs,2022-01-27,2022,1,27,272
08168710,Comal Springs,2022-01-28,2022,1,28,272
08168710,Comal Springs,2022-01-29,2022,1,29,271
08168710,Comal Springs,2022-01-30,2022,1,30,272
08168710,Comal Springs,2022-01-31,2022,1,31,274
08168710,Comal Springs,2022-02-01,2022,2,1,274
08168710,Comal Springs,2022-02-02,2022,2,2,275
08168710,Comal Springs,2022-02-03,2022,2,3,277
08168710,Comal Springs,2022-02-04,2022,2,4,279
08168710,Comal Springs,2022-02-05,2022,2,5,281
08168710,Comal Springs,2022-02-06,2022,2,6,280
08168710,Comal Springs,2022-02-07,2022,2,7,280
08168710,Comal Springs,2022-02-08,2022,2,8,281
08168710,Comal Springs,2022-02-09,2022,2,9,281
08168710,Comal Springs,2022-02-10,2022,2,10,279
08168710,Comal Springs,2022-02-11,2022,2,11,277
08168710,Comal Springs,2022-02-12,2022,2,12,280
08168710,Comal Springs,2022-02-13,2022,2,13,282
08168710,Comal Springs,2022-02-14,2022,2,14,285
08168710,Comal Springs,2022-02-15,2022,2,15,287
08168710,Comal Springs,2022-02-16,2022,2,16,292
08168710,Comal Springs,2022-02-17,2022,2,17,292
08168710,Comal Springs,2022-02-18,2022,2,18,293
08168710,Comal Springs,2022-02-19,2022,2,19,293
08168710,Comal Springs,2022-02-20,2022,2,20,296
08168710,Comal Springs,2022-02-21,2022,2,21,295
08168710,Comal Springs,2022-02-22,2022,2,22,293
08168710,Comal Springs,2022-02-23,2022,2,23,292
08168710,Comal Springs,2022-02-24,2022,2,24,286
08168710,Comal Springs,2022-02-25,2022,2,25,281
08168710,Comal Springs,2022-02-26,2022,2,26,280
08168710,Comal Springs,2022-02-27,2022,2,27,280
08168710,Comal Springs,2022-02-28,2022,2,28,280
08168710,Comal Springs,2022-03-01,2022,3,1,280
08168710,Comal Springs,2022-03-02,2022,3,2,281
08168710,Comal Springs,2022-03-03,2022,3,3,281
08168710,Comal Springs,2022-03-03,2022,3,3,281
08168710,Comal Springs,2022-03-04,2022,3,4,279
08168710,Comal Springs,2022-03-05,2022,3,5,278
08168710,Comal Springs,2022-03-06,2022,3,6,278
08168710,Comal Springs,2022-03-07,2022,3,7,278
08168710,Comal Springs,2022-03-08,2022,3,8,276
08168710,Comal Springs,2022-03-09,2022,3,9,274
08168710,Comal Springs,2022-03-10,2022,3,10,269
08168710,Comal Springs,2022-03-11,2022,3,11,268
08168710,Comal Springs,2022-03-12,2022,3,12,266
08168710,Comal Springs,2022-03-13,2022,3,13,268
08168710,Comal Springs,2022-03-14,2022,3,14,270
08168710,Comal Springs,2022-03-15,2022,3,15,269
08168710,Comal Springs,2022-03-16,2022,3,16,269
08168710,Comal Springs,2022-03-17,2022,3,17,268
08168710,Comal Springs,2022-03-18,2022,3,18,263
08168710,Comal Springs,2022-03-19,2022,3,19,264
08168710,Comal Springs,2022-03-20,2022,3,20,264
08168710,Comal Springs,2022-03-21,2022,3,21,264
08168710,Comal Springs,2022-03-22,2022,3,22,263
08168710,Comal Springs,2022-03-23,2022,3,23,263
08168710,Comal Springs,2022-03-24,2022,3,24,262
08168710,Comal Springs,2022-03-25,2022,3,25,260
08168710,Comal Springs,2022-03-26,2022,3,26,258
08168710,Comal Springs,2022-03-27,2022,3,27,256
08168710,Comal Springs,2022-03-28,2022,3,28,251
08168710,Comal Springs,2022-03-29,2022,3,29,250
08168710,Comal Springs,2022-03-30,2022,3,30,249
08168710,Comal Springs,2022-03-31,2022,3,31,248
08168710,Comal Springs,2022-04-01,2022,4,1,246
08168710,Comal Springs,2022-04-02,2022,4,2,242
08168710,Comal Springs,2022-04-03,2022,4,3,238
08168710,Comal Springs,2022-04-04,2022,4,4,234
08168710,Comal Springs,2022-04-05,2022,4,5,231
08168710,Comal Springs,2022-04-06,2022,4,6,227
08168710,Comal Springs,2022-04-07,2022,4,7,223
08168710,Comal Springs,2022-04-08,2022,4,8,220
08168710,Comal Springs,2022-04-09,2022,4,9,220
08168710,Comal Springs,2022-04-10,2022,4,10,221
08168710,Comal Springs,2022-04-11,2022,4,11,218
08168710,Comal Springs,2022-04-12,2022,4,12,216
08168710,Comal Springs,2022-04-13,2022,4,13,217
08168710,Comal Springs,2022-04-14,2022,4,14,217
08168710,Comal Springs,2022-04-15,2022,4,15,218
08168710,Comal Springs,2022-04-16,2022,4,16,219
08168710,Comal Springs,2022-04-17,2022,4,17,219
08168710,Comal Springs,2022-04-18,2022,4,18,220
08168710,Comal Springs,2022-04-19,2022,4,19,217
08168710,Comal Springs,2022-04-20,2022,4,20,219
08168710,Comal Springs,2022-04-21,2022,4,21,220
08168710,Comal Springs,2022-04-22,2022,4,22,222
08168710,Comal Springs,2022-04-23,2022,4,23,223
08168710,Comal Springs,2022-04-24,2022,4,24,221
08168710,Comal Springs,2022-04-25,2022,4,25,220
08168710,Comal Springs,2022-04-26,2022,4,26,218
08168710,Comal Springs,2022-04-27,2022,4,27,217
08168710,Comal Springs,2022-04-28,2022,4,28,215
08168710,Comal Springs,2022-04-29,2022,4,29,214
08168710,Comal Springs,2022-04-30,2022,4,30,214
08168710,Comal Springs,2022-05-01,2022,5,1,214
08168710,Comal Springs,2022-05-02,2022,5,2,214
08168710,Comal Springs,2022-05-03,2022,5,3,210
08168710,Comal Springs,2022-05-04,2022,5,4,207
08168710,Comal Springs,2022-05-05,2022,5,5,206
08168710,Comal Springs,2022-05-06,2022,5,6,206
08168710,Comal Springs,2022-05-07,2022,5,7,203
08168710,Comal Springs,2022-05-08,2022,5,8,202
08168710,Comal Springs,2022-05-09,2022,5,9,200
08168710,Comal Springs,2022-05-10,2022,5,10,199
08168710,Comal Springs,2022-05-11,2022,5,11,196
08168710,Comal Springs,2022-05-12,2022,5,12,194
08168710,Comal Springs,2022-05-13,2022,5,13,193
08168710,Comal Springs,2022-05-14,2022,5,14,195
08168710,Comal Springs,2022-05-15,2022,5,15,198
08168710,Comal Springs,2022-05-16,2022,5,16,192
08168710,Comal Springs,2022-05-17,2022,5,17,190
08168710,Comal Springs,2022-05-18,2022,5,18,191
08168710,Comal Springs,2022-05-19,2022,5,19,186
08168710,Comal Springs,2022-05-20,2022,5,20,183
08168710,Comal Springs,2022-05-21,2022,5,21,182
08168710,Comal Springs,2022-05-22,2022,5,22,180
08168710,Comal Springs,2022-05-23,2022,5,23,179
08168710,Comal Springs,2022-05-24,2022,5,24,179
08168710,Comal Springs,2022-05-25,2022,5,25,175
08168710,Comal Springs,2022-05-26,2022,5,26,179
08168710,Comal Springs,2022-05-27,2022,5,27,171
08168710,Comal Springs,2022-05-28,2022,5,28,169
08168710,Comal Springs,2022-05-29,2022,5,29,170
08168710,Comal Springs,2022-05-30,2022,5,30,167
08168710,Comal Springs,2022-05-31,2022,5,31,163
08168710,Comal Springs,2022-06-01,2022,6,1,162
08168710,Comal Springs,2022-06-02,2022,6,2,162
08168710,Comal Springs,2022-06-03,2022,6,3,161
08168710,Comal Springs,2022-06-04,2022,6,4,160
08168710,Comal Springs,2022-06-05,2022,6,5,158
08168710,Comal Springs,2022-06-06,2022,6,6,157
08168710,Comal Springs,2022-06-07,2022,6,7,156
08168710,Comal Springs,2022-06-08,2022,6,8,156
08168710,Comal Springs,2022-06-09,2022,6,9,153
08168710,Comal Springs,2022-06-10,2022,6,10,151
08168710,Comal Springs,2022-06-11,2022,6,11,150
08168710,Comal Springs,2022-06-12,2022,6,12,149
08168710,Comal Springs,2022-06-13,2022,6,13,148
08168710,Comal Springs,2022-06-14,2022,6,14,145
08168710,Comal Springs,2022-06-15,2022,6,15,143
08168710,Comal Springs,2022-06-16,2022,6,16,140
08168710,Comal Springs,2022-06-17,2022,6,17,138
08168710,Comal Springs,2022-06-18,2022,6,18,138
08168710,Comal Springs,2022-06-19,2022,6,19,135
08168710,Comal Springs,2022-06-20,2022,6,20,133
08168710,Comal Springs,2022-06-21,2022,6,21,130
08168710,Comal Springs,2022-06-22,2022,6,22,128
08168710,Comal Springs,2022-06-23,2022,6,23,125
08168710,Comal Springs,2022-06-24,2022,6,24,124
08168710,Comal Springs,2022-06-25,2022,6,25,124
08168710,Comal Springs,2022-06-26,2022,6,26,124
08168710,Comal Springs,2022-06-27,2022,6,27,124
08168710,Comal Springs,2022-06-28,2022,6,28,127
08168710,Comal Springs,2022-06-29,2022,6,29,130
08168710,Comal Springs,2022-06-30,2022,6,30,133
08168710,Comal Springs,2022-07-01,2022,7,1,133
08168710,Comal Springs,2022-07-02,2022,7,2,132
08168710,Comal Springs,2022-07-03,2022,7,3,132
08168710,Comal Springs,2022-07-04,2022,7,4,131
08168710,Comal Springs,2022-07-05,2022,7,5,131
08168710,Comal Springs,2022-07-06,2022,7,6,129
08168710,Comal Springs,2022-07-07,2022,7,7,128
08168710,Comal Springs,2022-07-08,2022,7,8,126
08168710,Comal Springs,2022-07-09,2022,7,9,123
08168710,Comal Springs,2022-07-10,2022,7,10,120
08168710,Comal Springs,2022-07-11,2022,7,11,117
08168710,Comal Springs,2022-07-12,2022,7,12,114
08168710,Comal Springs,2022-07-13,2022,7,13,112
08168710,Comal Springs,2022-07-14,2022,7,14,109
08168710,Comal Springs,2022-07-15,2022,7,15,109
08168710,Comal Springs,2022-07-16,2022,7,16,109
08168710,Comal Springs,2022-07-17,2022,7,17,109
08168710,Comal Springs,2022-07-18,2022,7,18,110
08168710,Comal Springs,2022-07-19,2022,7,19,110
08168710,Comal Springs,2022-07-20,2022,7,20,111
08168710,Comal Springs,2022-07-21,2022,7,21,110
08168710,Comal Springs,2022-07-22,2022,7,22,110
08168710,Comal Springs,2022-07-23,2022,7,23,110
08168710,Comal Springs,2022-07-24,2022,7,24,109
08168710,Comal Springs,2022-07-25,2022,7,25,109
08168710,Comal Springs,2022-07-26,2022,7,26,108
08168710,Comal Springs,2022-07-27,2022,7,27,108
08168710,Comal Springs,2022-07-28,2022,7,28,106
08168710,Comal Springs,2022-07-29,2022,7,29,104
08168710,Comal Springs,2022-07-30,2022,7,30,102
08168710,Comal Springs,2022-07-31,2022,7,31,101
08168710,Comal Springs,2022-08-01,2022,8,1,99
08168710,Comal Springs,2022-08-02,2022,8,2,96
08168710,Comal Springs,2022-08-03,2022,8,3,94
08168710,Comal Springs,2022-08-04,2022,8,4,92
08168710,Comal Springs,2022-08-05,2022,8,5,89
08168710,Comal Springs,2022-08-06,2022,8,6,91
08168710,Comal Springs,2022-08-07,2022,8,7,92
08168710,Comal Springs,2022-08-08,2022,8,8,93
08168710,Comal Springs,2022-08-09,2022,8,9,95
08168710,Comal Springs,2022-08-10,2022,8,10,96
08168710,Comal Springs,2022-08-11,2022,8,11,96
08168710,Comal Springs,2022-08-12,2022,8,12,95
08168710,Comal Springs,2022-08-13,2022,8,13,98
08168710,Comal Springs,2022-08-14,2022,8,14,98
08168710,Comal Springs,2022-08-15,2022,8,15,99
08168710,Comal Springs,2022-08-16,2022,8,16,100
08168710,Comal Springs,2022-08-17,2022,8,17,108
08168710,Comal Springs,2022-08-18,2022,8,18,103
08168710,Comal Springs,2022-08-19,2022,8,19,104
08168710,Comal Springs,2022-08-20,2022,8,20,106
08168710,Comal Springs,2022-08-21,2022,8,21,108
08168710,Comal Springs,2022-08-22,2022,8,22,111
08168710,Comal Springs,2022-08-23,2022,8,23,113
08168710,Comal Springs,2022-08-24,2022,8,24,118
08168710,Comal Springs,2022-08-25,2022,8,25,118
08168710,Comal Springs,2022-08-26,2022,8,26,119
08168710,Comal Springs,2022-08-27,2022,8,27,120
08168710,Comal Springs,2022-08-28,2022,8,28,120
08168710,Comal Springs,2022-08-29,2022,8,29,120
08168710,Comal Springs,2022-08-30,2022,8,30,119
08168710,Comal Springs,2022-08-31,2022,8,31,118
08168710,Comal Springs,2022-09-01,2022,9,1,120
08168710,Comal Springs,2022-09-02,2022,9,2,120
08168710,Comal Springs,2022-09-03,2022,9,3,120
08168710,Comal Springs,2022-09-04,2022,9,4,123
08168710,Comal Springs,2022-09-05,2022,9,5,122
08168710,Comal Springs,2022-09-06,2022,9,6,122
08168710,Comal Springs,2022-09-07,2022,9,7,122
08168710,Comal Springs,2022-09-08,2022,9,8,121
08168710,Comal Springs,2022-09-09,2022,9,9,121
08168710,Comal Springs,2022-09-10,2022,9,10,124
08168710,Comal Springs,2022-09-11,2022,9,11,124
08168710,Comal Springs,2022-09-12,2022,9,12,124
08168710,Comal Springs,2022-09-13,2022,9,13,122
08168710,Comal Springs,2022-09-14,2022,9,14,121
08168710,Comal Springs,2022-09-15,2022,9,15,119
08168710,Comal Springs,2022-09-16,2022,9,16,118
08168710,Comal Springs,2022-09-17,2022,9,17,120
08168710,Comal Springs,2022-09-18,2022,9,18,118
08168710,Comal Springs,2022-09-19,2022,9,19,114
08168710,Comal Springs,2022-09-20,2022,9,20,113
08168710,Comal Springs,2022-09-21,2022,9,21,112
08168710,Comal Springs,2022-09-22,2022,9,22,110
08168710,Comal Springs,2022-09-23,2022,9,23,109
08168710,Comal Springs,2022-09-24,2022,9,24,108
08168710,Comal Springs,2022-09-25,2022,9,25,108
08168710,Comal Springs,2022-09-26,2022,9,26,107
08168710,Comal Springs,2022-09-27,2022,9,27,105
08168710,Comal Springs,2022-09-28,2022,9,28,103
08168710,Comal Springs,2022-09-29,2022,9,29,102
08168710,Comal Springs,2022-09-30,2022,9,30,100
08168710,Comal Springs,2022-10-01,2022,10,1,99
08168710,Comal Springs,2022-10-02,2022,10,2,97
08168710,Comal Springs,2022-10-03,2022,10,3,96
08168710,Comal Springs,2022-10-04,2022,10,4,94
08168710,Comal Springs,2022-10-05,2022,10,5,95
08168710,Comal Springs,2022-10-06,2022,10,6,93
08168710,Comal Springs,2022-10-07,2022,10,7,91
08168710,Comal Springs,2022-10-08,2022,10,8,91
08168710,Comal Springs,2022-10-09,2022,10,9,92
